artDate,year,intern_id,content
108年05月1日,108,39,這週是我的生日週，因為工作時間很自由，所以做完該做的事，就可以跟朋友安排時間出去吃飯，很喜歡這邊的環境，只要妥善的安排自己的行程，懂得自律，工作起來就會自在開心，有了自律、自在，才能夠自由。主管也不會有什麼限制，總之就是做好份內的工作，一切好說話~
108年05月1日,108,39,這禮拜有一個客戶是跟我認是最久的國小同學，我們從2年級就認識了，一直同班到國中，家也住超近他住在我家對面而已，雖然高中大學就離比較遠，但我們還是顧定都會約見面，跟朋友聊他們的未來，一起分享工作分享生活的感覺真的很棒，而且他也很支持我在這邊，還幫我介紹他的大學同學跟我規畫醫療險，相信我們一定會是彼此人生的貴人。
108年05月1日,108,39,我的家人都很支持我在這邊上班，也跟我規劃保障，我阿姨跟跟我規畫重大疾病險之後因為一些問題被公司照會，可能沒辦法投保，還好處經理幫我跟核保部溝通，讓阿姨能順利核保，我覺得在這邊真的不用擔心沒人可以問，因為大家都很熱心地提供意見，前輩也都會幫忙想辦法，這些前輩的經驗都會是我們成長的養分，要好好學起來。
108年05月1日,108,39,這禮拜有個客戶是陌生開發認識的，經營了一年，最近突然請我幫忙處理他的車險，處理完之後就開始問我醫療險的問題。其實我覺得，跟客戶之間有了信任感，都不會有太大的問題，只要真心把客戶當成自己的家人朋友，他們一定也能感受到的，畢竟我們的工作價值就是發現客戶的需求，解決客戶的擔憂。
108年05月1日,108,39,這禮拜突然有一天眼睛非常不舒服，去看醫生後發現原來是長針眼了，眼睛腫到睜不開，還一直流膿，主管跟我說如果真的很不舒服，就待在家休息，但我還是有去公司處理些事情，只能說身體健康真的很重要，沒有健康的身體，再健康也沒用，希望我的眼睛快點好，不然戴眼鏡真的好不方便喔。
108年05月1日,108,39,結果這週眼睛並沒有比較好，兩隻眼睛總共長了4個針眼，真的很不想出門，因為眼睛都是藥膏，視線很不清楚，但有些會議還是要開，所以我還是出門了，但這週就沒有見客戶，因為眼睛實在太不舒服，都在辦公室整理一些文件，或是打電話連繫客戶，希望眼睛快點好，我還是比較喜歡在外面趴趴走。
108年05月1日,108,39,我的針眼有兩顆化膿了，去眼科醫生幫我刺破，真的很痛，還是需要戴眼鏡，剛好這週被公司邀請吃榮譽餐，是吃壽喜燒，戴眼鏡真的很不方便，鏡片都是霧…覺得在這邊很棒，達到公司的標準，就能被公司邀請去享用榮譽餐會，真的很適合我這麼愛吃的人哈哈，看到牛排阿、吃到飽，我的眼睛都亮了，目標就是在這邊吃遍各種美食，到處去玩。
108年05月1日,108,39,雖然這週遇到清明連假，但我跟同事還是把連假都排得很充實，剛好遇到婦幼展，大家就一起去開發客戶，工作結束後大家一起去唱歌，努力工作也要努力玩。連假最後一天我們去新莊看棒球，因為公司有招待我們票，讓我們進場看球，進富邦之後不管是籃球或棒球我都很喜歡看，因為我覺得很刺激，跟同事去看也覺得很熱血！
108年05月1日,108,39,又到了回學校的日子，代表又接近畢業了，時間真的過得很快，每次回學校的時間都會跟班上的同學約一起吃飯，大家都一直說好懷念上學的時候，好不想出社會，但我覺得出社會還滿棒的，只是當學生也真的很幸福，跟同學憶起分享生活跟工作，也覺得很開心，每次見面一起吃飯都覺得像充電一樣，希望以後畢業，一段時間也要和朋友見一面，好好聯絡感情。
108年05月1日,108,39,這週是期待好久的單位旅遊，大家一起到宜蘭露營，還有同事以前是學調酒的，所以調酒給大家喝，好幾個已經當媽的同事居然點「今晚我單身」，我們都快笑死了，那邊天氣好好，視野很寬廣，大家都玩得好開心，還舉辦唱歌比賽，前輩還自備吉他，完全看不出來他的吉他彈的這麼好，他當第一名真的無庸置疑，希望以後可以常常跟大家一起出去玩。
108年05月1日,108,39,實在沒想到我的針眼會那麼久沒有好，真的覺得很困擾。以前在學校做報告，都是跟組員一起，近來公司後，第一次上台就是做個人簡歷，跟大家分享自己以前的工作經驗，現在實習報告又讓我有機會上台，老師提醒我有這個機會，我就報名了，其實還滿緊張的，因為平常在學校都沒有自己上台的經驗，要是以前我一定不想報告，但現在都覺得只要有機會就多爭取。
108年05月1日,108,39,針眼好沒幾天，居然又復發了，而且這次淋巴跟太陽穴都超痛，我很擔心禮拜四上台，我怕我的眼睛腫到看不見，也有點擔心禮拜六我們舉辦的活動。為了禮拜六的活動我們花了很多時間，還自己拍了短片，而且是跟同事跑到德明拍的，邀請了很多學生，希望來玩的學生都能得到一些不一樣的想法，能夠更了解自己，更了解身邊的朋友，對未來能有更清楚的方向。
108年05月1日,108,39,從今年三月開始，我和公司幾位不同TEAM的同事，開始一起開發，一起幫新人上課，一起重新調整大家的箱型時間，因為我們大家都想變得更好，帶著夥伴一起向前，雖然都是不同TEAM，但結合每個TEAM的優點我相信會有更大的效益。之前因為還是新人，大多都是在上課，聽前輩分享經驗，現在我慢慢開始需要準備一些課程，擔任講師的角色，同事們也都很幫忙我，給我很多意見，在這邊短時間內學會的能力，我相信都會是我成長的養分。
108年05月1日,108,39,在實習期間，我印象最深刻的是，跟一個陌生開發認識的客戶，成交了他的醫療險，她表姊是在南山的襄理，但他卻願意把南山那邊的約都解掉，跟我規劃。我幫他整理出幾份適合他的規劃，經過幾次討論後，就成交了。簽約時他跟我說，其實他有個學妹也在富邦，而且學妹很積極，但他還是願意跟我規畫，我很好奇的問他為甚麼?他說因為他不喜歡學妹太積極的追著他，覺得我給他比較多空間，而且我幫他列出適合他的規劃，是用手寫的，他覺得我很有誠意，所以願意信任我，把一輩子的醫療規劃交給我，聽到真的非常感動。
108年05月1日,108,39,就算實習期間結束，我還是會繼續留在這邊，繼續服務我的家人朋友跟客戶。我的目標是在明年晉升業務主管，希望能在這邊認識能一起戰鬥的夥伴，帶領著大家往前，我覺得我們的工作行程就是要不斷的改變，不斷地讓工作更有效率，才能更快的達成目標。因為還沒有碰過高保費的CASE，所以希望能多聽到一些前輩的分享，每次前輩的分享都是珍貴的經驗，我們都要把他一點一滴的學起來，然後學以致用。再這邊的專業我覺得一輩子都學不完，好的地方是，我們會懂得虛心請教，不分年齡也不分位階，只要有問題就是請教比自己專業的人，我覺得這樣是非常好的工作氛圍。
108年05月1日,108,39,這一個多月在三星上班的時光也默默地即將結束，在這裡除了遇見各式各樣的客人、也認識很厲害的工程師，學到關於三星手機的知識，以後或許也不會再有這個機會可以天天觸碰到三星的產品吧，這一個月的上班經驗很充實也很特別。信義裝置，其實就是請路過的人和牆上的裝置藝術互動，這大概是我最不喜歡的工作類型之一，不過也因此能體會各種行業都是很辛苦的，像是大白天在外面發傳單的人，以後我會更懂得體貼其他人，多幫他們拿一份，他們也許就能早一些下班或是休息。
108年05月1日,108,39,四面佛法會是我第一次接觸到有關宗教的工作，很特別，也見識到信仰對一個人可以有多大的影響。
108年05月1日,108,39,這禮拜的工作在醫療科技展的農業科技館，主要工作內容是邀請民眾了解現在農業也能運用科技發展，並且技術已經越來越普及，邊介紹的同時自己也上了一課，如果不是參與這個展覽，也許我永遠都不會知道這些科技的進步，休息時間也常常和同事在展場裡參觀，除了農業科技、醫療科技，現場也有許多健康食品的介紹，非常特別的上班經驗!
108年05月1日,108,39,wirforce是亞洲最大電競嘉年華，今年是連續舉辦的第五年，除了舉辦電競比賽之外也有許多廠商進駐讓民眾體驗，最特別的是這個活動時間有兩天為48小時不斷電，代表有整整兩天場館不關閉，只要買票就能無次數限制進入場館觀看比賽。而原創基地節是松山文創園區年度最大的自辦活動，2018原創基地節以「溫度」為題，12月7日至12月16日在松山文創園區，看見日常生活的細微剖面，感受溫度傳遞，感動人心的片刻。展區內總共有四個主軸的:島嶼有溫度、土地有溫度、信仰有溫度、手釀有溫度。
108年05月1日,108,39,在原創基地節的工作時間很長，而主要工作內容只有留意展區的作品，因此我們有很多時間能細細的欣賞這些展覽內容。土地有溫度以陶土和竹林為主題，看似平凡，但經過溫度洗禮後所產生的變化，帶給人們生活不同的驚喜；信仰有溫度中的香環咒是在高雄老製香廠打造的香環上，一字一句寫上經文；島嶼有溫度則是透過溫度刻畫出我們的家鄉，我們每日住居之所，帶著人們對過去的記憶與對未來的期待；手釀有溫度以啤酒、醬油、可可等三種發酵食物為題，感受溫度對於食物所產生的化學作用，進而發揮藝術家的感知與巧手，訴說產地的溫度、人情的溫度與發酵的溫度。
108年05月1日,108,39,演唱會的前置作業不外乎就是擺放椅子、貼座位貼、順動線等，現在看來覺得理所當然的事卻是以前的我不會想到的，以前的我可能不會知道原來辦一場演唱會需要這麼多的準備和事前考量。午後紅茶是連續一週的快閃活動，因應天氣午後紅茶上市的熱奶茶，而我們要在時間內入好奶茶並倒給pg讓她們能發給客人做試喝，只上了短短一天我就因為開奶茶罐開到手指頭長水泡了，算是深刻體會行行業業都有辛苦之處。
108年05月1日,108,39,爐石戰記是現在很流行的手機遊戲，這週的活動即是他們的世界賽，因為我自己不打遊戲所以其實我也不太了解，不過算是很輕鬆的一場工作，只要注意進來的觀眾沒有坐錯位置就可以了。雖然我不懂手機遊戲，看了三天也看不大懂遊戲規則，不過舞台搭得非常漂亮，音樂效果也非常棒。
108年05月1日,108,39,pocky展是一個以pocky為主題的展覽，展區內有非常多提供拍照的場景，上班的時間除了顧好展內的展示不讓人破壞，也可以拿出手機思考應該怎麼幫客人拍照才會好看。假日的賀寶也讓我大開眼界，雖然對直銷並沒有刻板印象，但那三天真的讓我有一種台下聽眾都被洗腦的感覺，每一個上台分享的講師上台時，一定都會問:你今天喝奶昔了嗎?....並且認真覺得喝奶昔當早餐是非常健康而且還能減肥的事情，也許真的能幫助減重，但是我是不太相信靠奶昔就能健康的瘦身拉，不過又是一次特別的經驗，畢竟我以後也不會再有機會來這種活動了。
108年05月1日,108,39,pocky展持續進行中，由於以前有操作過pos機的經驗，所以督導決定把我掉到售票的部門，比起展場內，售票其實很輕鬆，因為可以坐著，平日的時候人潮也不多不會排隊買票，只是經手錢需要相對細心。覺醒大暖祭源自2009年的嘉義高中生，因為沒有演出機會而自行舉辦音樂祭，經過了10年時間演進成台灣指標性的夏日國際音樂祭，並且也是首次在台北和其他9個展演空間聯合舉辦，在這次音樂祭中認識了許多有潛力的台灣樂團。
108年05月1日,108,39,週日的Perfume world tour是日本女團，今天的工作內容不需要進場內，主要是負責在場外的寄放包包處，由於入場不得攜帶超過b5大小的包包，許多外國人都必須購買放置包包的票。第一次在寄物處，才知道儘管事前已經盡量將號碼順序排好，但隨機應變的能力才是最重要的，人潮多時根本顧不得號碼，工作人員在這時候就需要維持秩序以免場面混亂。
108年05月1日,108,39,這次做潘瑋柏的演唱會發現他對粉絲很好，只要入場看演唱會都可以在門口拿加油棒及螢光棒，對他的好感又增加了呢。
108年05月1日,108,39,出國不在台灣。
108年05月1日,108,39,除了平日固定排班的pocky展，週日接了一場line公司的春酒，我的工作內容主要是頒發獎盃，一整天雖然沒有走太多路可是因為穿不慣高跟鞋回家後腳痛了好久，不過在現場時聽到很多line未來會推出的新功能，例如line music、line map等，line在台灣應該可以說是人人必備，並且發展出除了聊天功能外也非常好用的行動支付，但它們並沒有因此而鬆懈，而是不斷的思考還有什麼能帶給人們，這種精神我覺得值得學習，
108年05月1日,108,39,除了平日固定排班的pocky展，週日的活動是由一個住在日本的馬來西亞男生和日本老婆夫婦檔經營的學日文看日本頻道的youtuber所舉辦的見面會，也是我第一次來三創這個信場地，其實能容納的人數並不多，相對需要做的事也輕鬆，這次見面會比較特別的是有提供三台ipad可以操控在日本的夾娃娃機台，只要有夾中就可以獲得youtuber的吊飾一枚，以前只知道有實體的娃娃機，現在竟然可以透過手機或是平板就可以操控機台!
108年05月1日,108,39,Jim  gaffigan是國外的脫口秀節目，坐服務台的我才發現有好多外國人把國語講得很流利，真的感到很佩服。
108年05月1日,108,39,LINE行政人員是公司新接的案子，主要是去LINE的內湖總公司KEY資料，因為在今年七八月的時候，LINE即將推出一個地圖，讓使用者在該地區時，只要開啟LINE的地圖就能看見店家的資訊，非常方便!
108年05月1日,108,39,週四的紅髮艾德演唱會雖然主辦單位並沒有規劃的很好，下雨也沒有雨天備案，但是能在現場聽到他唱歌上班就變得不辛苦了!六日的aqours是日本動漫的演唱會，儘管已經知道日韓粉絲的差異，但看到日本粉絲那麼守規距和禮貌時還是會很驚訝。
108年05月1日,108,39,這禮拜都是在line的總公司繼續key資料。
108年05月1日,108,39,說明：實習期間學到效益，如所學的專業、人際關係、客訴處理、職場倫理等說明。在活動時常常需要接觸到不同的人，除了觀眾、客戶及同事，因為每一場活動發的工讀生幾乎都不一樣，工作時就需要和不同的人相處，以前我不太擅長主動和人對話，因為這次的實習讓我變得比較外向！初期開始接活動時都會很緊張，在面對不同的突發狀況不知道怎麼應對，漸漸上手之後處理問題也自然許多。還有在接不同展覽及活動時，都能學到不同的知識，像是三星的檔期就可以了解三星手機的功能及使用，一些我們平常不會深入研究的也因為要背話術介紹給客人聽進而瞭解。還有一次的醫療科技展，展示了許多很先進的醫療器材，上班的休息時間也可以去各個攤位瞭解，我覺得這都是其他一般工作不能帶給我的。
108年05月1日,108,39,說明：在實習期間讓您印象最深刻的一件事，您是如何處理或應對的，例如：排班爭議、客訴反應與處理、管理制度反應等。印象最深刻的應該是，演唱會時常常會依官方而有不同的規定，有些事不能拍照及攝影的，可是有些觀眾還是會偷偷想錄下片段，明明已經勸導過非常多次卻還是依然故我，這時候督導就直接走進座位區請他出來之後，非常清楚的告知他要請他重新過安檢之後才能再進來，雖然可能對觀眾來說偷拍並沒有什麼大不了，但對工作人員來說卻是非常麻煩的！在活動及展覽時也會看到各式各樣的人，為了免費贈品天天來報到、為了想進去活動聲稱自己是記者硬要進去會場的人，剛開始會有點無法置信原來世界上真的會有這種人存在，而且這些人好像都知道哪時候在哪裡會有活動一樣，在下一次的檔期常常看到一樣的人出現，現在雖然已經習慣了，但還是覺得很神奇！
108年05月1日,108,39,說明：若繼續任職該企業，您還想學習的工作內容或是到其它單位實習，其原因為何？想繼續學習督導面對問題時的臨危不亂，還有事前對活動場地的人力規劃及布置，雖然有時候督導們會讓我們擔任小助手，可是對於場地圖和人力分布還是沒那麼熟悉，常常需要看好幾次才能看懂。有時候看督導們看著場圖在分配人力時真的覺得他們很厲害，看一眼就知道哪些點需要幾個人手。還有想更了解後台的工作內容，常常在裡面工作時都會很敬佩後台的音控音響等各個設備人員，如果沒有他們就沒有這些表演，對沒有接觸過後台的我對他們的工作滿趕興趣的，希望未來若有機會也能到後台學習。
107年12月15日,108,39,一開始被聽到要轉調單位，覺得超級驚訝，一切都來得很突然，後來是原本的主管說要讓我去別的部門做不同的工作，這樣可以學習到更多東西。於是就從原本的客服部門調到現在管理部裡面工作，第一週就開始學習所有部們的東西，任何大小事不管會不會地全部都學，其實我還有點搞不清楚狀況，為何要學習這麼多東西，學這些東西要做什麼。可能之後我都要自己做過一遍後才會知道這些文件、檔案是要如何運用才會發揮最大的功效。很感謝主管跟帶我的學姊一直被我問一些奇怪的問題，也都很有耐心地教我，當然還是要靠自己努力才行，我真的很怕之後我一個人做的時候會不會就有一堆問題我都無法解決，一樣要去麻煩別人。希望下週能進步一點。
107年12月15日,108,39,這星期是轉調到新單位的第二個禮拜，都忙著交接組內的事情。每一件事情都從頭做起，沒有例外，只能說學姊真的很有耐心地教我，剛開始都是她做，我在她旁邊看，遇到不了解的就開始問她，一步一步慢慢指導我。雖然我還無法一時吸收太多的東西，都是在實作當中學習。真的跟原本在客服的工作性質有很大的不同，來這裡要面對的是全公司部門的人，更要學會如何應對進退，面對長官、主管，在資料交出去以前都要再三確認，如果有什麼小失誤，就會直接被罵了。不過，幸好我的主管對我們都很好，做錯事也都會教你要如何修正、跟你一起討論並給予指導。但我還是會期許自己的狀況能越來越好，要更認真做好每一件事。
107年12月15日,108,39,這一週有跟主管一起去外面協助辦活動，第一次有出公差的經驗，跟以往在學校辦活動的經驗有很大的不同，面對的是外界的參加者，要盡力維持好公司的形象，給客戶留下好印象。雖然只是小小的接待，但要注意的地方也是很多，不能讓公司丟臉，出去穿著制服就是代表公司。過程中，會發生任何情況都是無法預測的，只能靠自己隨機應變，就像這次，在中途休息時間，遇到一位伯伯，他就開始問起我們公司是做什麼的，有賣那些產品。於是，主管就很有耐心地跟他解釋，介紹產品給客戶，很細心地回答所有問的問題，最後，因為伯伯真的很有興趣想要申辦公司的固網產品，於是就留下他的基本資料，回公司後再跟他聯繫更詳細與客戶說明。所有經驗都是累計而來的，決定要好好地向主管學習。
107年12月15日,108,39,遇到公司第一次放連假，工作量突然增加一倍，所有的事情都累積到連假後第一天上班才處理，有時候就會這樣工作量突然暴增，原本的事情都還沒做完就要接新的工作，變得很忙，感覺時間也不夠用，都過得好快。雖然事情多到爆炸，我還是會很認真地把一件事做好，這是我對自己的要求，不過，事情也有分輕重緩急，緊急的、重要的事都要先處理，不然累計到最後會有一堆事情做不完。經過快一個月的時間，工作也慢慢上手了，能夠自己處理好組內的大小事，我覺得自己有進步了，還需要加油才行。
107年12月15日,108,39,這一週主管安排跟我們配合的廠商到公司替大家教育訓練，是跟我們合作OTT影音頻道以及機上盒的廠商。以前沒接觸過這類產品所以不太懂，OTT服務就是指「over-the-top」服務，通常是指內容或服務建構在基礎電信服務之上，而不需要另外透過網路營運商。來上課講師是LITV這家廠商的，聽說他們是台灣最多人使用的一家，類似MOD頻道的概念，透過網路連接的方式，不只侷限在電視上看頻道，還可以用手機或平板收看，只需要下載APP登入會員就可以使用，當然，這也不是免費的，如果需要看一些特定的節目或電影還是需要付費。這是近年來興起的一項產業，我覺得對使用者來說很方便，隨時隨地都可以觀看自己想看的節目或者是追劇，不過，前提是網路品質要夠穩定，不然也沒辦法體驗到最好的服務。
107年12月15日,108,39,經過快一個月的學習，對每件事的工作流程有比較瞭解一點，處理事情得速度也快很多，不用再一直問別人到底要怎麼做，自己就可以搞定。主管也對我很放心，都會把事情交代給我。雖然偶爾會有點小失誤，被糾正很久，不過我卻認為這是個很好的經驗，能在錯誤中學習，下次才會記得不能犯同樣的錯。其實在大公司工作還有很多突發狀況是沒辦法預料的，遇到後只能想盡辦法去處裡，還要跟各部門協調，分配工作項目，大家一起把上面局處交辦的事情完成，不要造成別人的困擾。只是最近這種情況特別多，再加上原本的工作，突然變得很大量，都快做不完。被一堆工作埋沒的一週，利用兩天假日好好休息，下個星期繼續加油。
107年12月15日,108,39,這週有很特別的課程，是跟別的學校新進的學弟們一起教育訓練，之前進來公司的時候，因為是在客服部那邊所以沒有特別學習這類課程，藉由這次上課可以更深入瞭解公司所賣的產品以及在外面施作工程的手法，可以藉由圖說看到工班人員在外面工作的情況，介紹工班是怎樣鋪設公司的光纖網路，不再只是憑空想像，雖然沒有真正到外面去看，不過，長官們都很用心講解，總算有懂了一些。後來還帶我們到公司的機密室裡面參觀，平常都不會開放的，今天第一次進去到裡面，看到很多公司重要的資產，也算增廣見聞。很感謝公司這麼用心安排，給了我們一次這麼好的學習機會。
107年12月15日,108,39,來到這個部門工作快兩個月了，每天都忙著處理組內所有的事物，所有組內大大小小的事情都要很清楚才行，就像小管家一樣，要幫大家整理好所有的東西，也要學習如何跟各部門的人溝通，替大家建立良好的溝通橋樑。除了這些工作以外，也常有很多主管會突然指派任務給你，這時候，就要釐清這件事是不是我們組該負責的工作或者是需要別人來協助的，就算手上已經累積很多工作，還是要想辦法把每件任務都完成，這就是我現在的工作，大部分都是處理文書、文件類的。我覺得還有一點是很重要的，就是要有耐心也要細心，之前還不太會的時候，常常有很多文件會漏寫或是有小失誤，被糾正一兩次後，自己就會記得，印象比較深刻，下次就不會再忘記要填哪些資料，一次把事情做好，這樣才有效率。
107年12月15日,108,39,這一週是放完年假第一週上班，長假之後，也累計不少工作。好多業務的客戶都沒有聯繫，已經過了很多天，全都堆擠到星期一才有辦法處理，不知道會不會讓客戶覺得我們的服務很差。只能盡快處理好客戶的事情，給客戶最好的服務。最近也發現有越來越多客戶會直接打來公司問方案，因為業務們都不在，只好全部轉由我代接，幸好之前在克服的時候有訓練過，剛好可以派上用場，才不會客戶問什麼都不清楚。雖然還是會有點不知所措，不過，基本的應答還是可以派上用場的，覺得自己的能力又更進步一點了。
107年12月15日,108,39,這週輔導老師有來做第一次的訪視，一起跟主管聊天，說明工作狀況，以及主管經驗分享。真的很幸運有遇到這麼好的主管，對我們這些組內的員工都很好，遇到不會的也會教導我們，也因為她在這間公司工作很久，大小事都非常了解，有時候還會對我們機會教育，不藏私總是幫我們把事情處理的好好的。不過，才跟她相處短短兩個月的時間，她就要離開公司了，實在是很捨不得。她建議我如果現在實習的工作做得不錯的話，可以考慮轉正職，相對的福利會比較好也比較有保障，能夠在目前的工作職位繼續努力，她希望我能留任，叫我可以好好考慮。我自己認為這是個不錯的機會，未來有意願的話我會再跟公司主管討論，現在只希望實習能夠順利平安結束。
107年12月15日,108,39,這個月上班時間算起來不到兩個禮拜，有一半的時間都在放假，月初的過年連假跟月底的228連假，工作時數也減少一半。感覺時間很快就過完了，都一直在放假，上班的時候也感覺事情很多做不完，每次忙完就準備要下班了，覺得日子過得非常快。轉眼間，就又要周末又要放假。現在的日子，每天固定時間上班下班，不像以前在學校上課，有排課的時間才會到學校，變得沒那麼自由了。感謝學校讓我們在大學最後一年來實習，提早為成為社會新鮮人做準備，慢慢地適應職場生活。不過，偶爾還是會懷念學校的生活，真的是差距滿大的，我還想繼續當快樂的大學生，不想有太大的工作壓力。
107年12月15日,108,39,這一周突然被派到一個任務，要去幫忙公司開董事會，就幫忙準備文件、在一旁接待發資料、董事會進行的時候拍照留紀錄。忙完後就一起在會議室裡聽長官們報告，雖然我都聽不懂，事前根本也沒研究，什麼都不懂，我就靜靜地坐在一旁聽，然後翻翻手上的資料，有厚厚的一本，都是在講今天報告的所有項目，覺得這麼重要的會議為什麼我可以參加，實在是非常奇怪，不過，也是一個很特別的體驗，雖然我根本不知道我有幫上什麼忙，很感謝主管給我一個新的學習機會。
107年12月15日,108,39,時間真的過得很快，轉眼間，只剩下三個月要畢業了，開始有點擔心畢業後的未來會變得怎樣，之前主管有問我要不要考慮轉正職，可以提早準備，但是我還是很擔心自己沒有這種能力可以應付得來，雖然工作內容大致上是不會變的，不過，我還是很猶豫，不曉得要如何決定才好。我有和同學分享我的想法，她回饋給我的是，如果真的能夠轉成正職，當然是比較有保障，就看自己是不是真的喜歡這份工作，有沒有想要繼續做的意願。薪水福利那些部分還可以再談，不過還是要看工作性質來決定，實在是很煩惱。其實公司早就掛名正職，只是我們還是領時薪而已，有時候也因為這樣，覺得工作跟薪水不成正筆，感覺實習生就是被合約綁住，也沒辦法爭取到自己的權益。
107年12月15日,108,39,公司在下周有一件非常重大的活動要處理，需要動用到各部們的人力，而且不能夠有失誤，不然會對公司造成很大的影響。不過我完全沒經驗啊，什麼都不懂，還是被派去了，這一周就針對這個議題不停地開會、講解，跟各部門的人洽談。準備好多資料、設備，雖然只有短短一小時的作業時間，還是要先把所有的東西都準備好，才不會到時候手忙腳亂。接到通知時也很突然，完全不曉得要怎麼辦，而且又是單獨一個人去完成，挑戰力十足。希望下禮拜我能夠獨自順利完成這整件案子，代表自己又學習到一項新技能了。
107年12月15日,108,39,時間過得好快，轉眼間這學期又要過完了，日誌都還來不及寫完就要期末報告了，得趕緊加快腳步才行。這周有一天是待在外面工作，去幫消防隊做網路線移轉的動作，上個禮拜已經為了這件事開了兩次會議，作業當天早上又被要求要提早到公司開會，之後才會出發去外面，那天也是我第一次這麼早到公司，大家都還沒上班呢。完全沒經驗的我，去到現場之後，才一步一步照著當時候講解的投影片上做，每一個步驟都要很小心不能出錯，真的是很不簡單。雖然一直遇到狀況，還要派經理來現場支援我，幸好最後很順利地結束了。我一整天都待在消防隊裡面，也看到消防隊員的工作日常，還跟他們互相交流工作心得，了解到消防隊員的辛勞，聽說一次都要值班24小時，超級佩服，要好好向他們看齊。
107年12月15日,108,39,最近感覺實習的時間過得好快，不知道是不是工作太多，每天都把時間填滿，沒空做別的事情，一轉眼就到四月了，幸好平常都有很認真地注意實習日誌有沒有記得寫，不然真的累積到這時候可能就寫不完了。這學習好像也過得特別快，記得才沒回學校幾次、跟老師的訪視也還沒到四次就到了要期末報告的時候了。公司的休假制度是跟著公家機關一起，有國定假日就會放假，不像服務業一樣，連假通常會是他們最忙的時候，很慶幸自己能夠有機會在大公司實習，真實的體驗到職場生活，雖然實習快一年，還依舊是菜鳥，所有的東西都還是在學習階段，還沒真正熟透，可以趁實習的時間多學到一點東西，就算只是很簡單的溝通、跟主管同事們的互動、文件處理的技巧、呈給上級的文件，這是在學校學習不到的，要真的入職場後才有辦法體會，我也不敢說我自己學了多少，至少我每件事都很認真又用心地去學去做，希望這會對我未來找其他工作的時候有幫助。
107年12月15日,108,39,這一週有一天回學校去和老師訪談，同學們也都有分享自己的工作經驗，大家的工作真的很不一樣，在服務業上班感覺都很忙碌，不過時間比較彈性，都是排班制的。有時候覺得工作很累就會想讓自己休假幾天，現在很猶豫到底要不要換別家公司上班，目前的公司人事變動實在太快，有點擔心之後如果要留任不曉得會變得怎樣。好不容易適應一個新主管，然後就又要換了，來不到半年已經換了三個不同的主管，變超級快，幸好都遇到不錯的主管們，工作內容也沒什麼太大的變化，繼續維持原本的操作模式。不過，組織改革真的很麻煩，換一次所有的相關資料就全要改變，又在無形中增加不少工作量。
107年12月15日,108,39,這學期的實習也算是告一段落，完成最後一篇日誌填寫。接下來，就要考慮留任的問題，還不曉得公司未來的發展是什麼，但我還是覺得可以先留任一陣子，累計工作經驗跟年資，之後如果要找工作也可以加分。聽主管說也會有學弟妹進來公司實習，我想如果有學長姊在就可以跟他們分享經驗，也可以幫助他們趕快適應工作。剛進來這間公司的時候，也是有遇到同校的學長姊，他們工作真的很認真，還會跟我分享工作經歷，雖然他們後來都沒有留任我覺得很可惜，不過，他們自己也有很好的發展。目前的想法是可以先留在公司，一邊工作之外，還可以自己去外面學習別的課程，好好充實自己，先為自己訂好一個目標，朝著這方向努力。還有一件很幸運的是，能遇到這麼關心學生的輔導老師，雖然以前在學校都沒有上過她的課，是在實習之後才跟淑滿老師有接觸，她真的很用心，還會一直關心我們的狀況，當我們跟公司還有學校的橋樑，有時候跟我們分享經驗，真的覺得很棒，也非常感謝老師這麼幫助我們，希望跟她的緣分能一直持續下去。
108年4月27日,108,39,原本是在公司的客服部工作，以為這一年都要待在那裡實習，沒想到突然被調來管理部幫忙，一開始聽到心情有點錯愕，突然要轉變另一個工作環境，心情都還沒來得及調適就要開始上手了。兩個部門的工作性質真的差很多，一個只要負責接電話就好跟整理一些簡單的資料，在管理部的工作是真的在總公司的辦公室裡面上班，做助理的工作。處理組內的所有大小事，跟主管還有同事們要建立良好的關係，負責管控他們所有的文書資料、行政上的協助。有很多時候還要負責幫忙跟各部門協調，不是一件簡單的事。很多事情都是慢慢學來的，從沒接觸過到現在比較上手，還是要經過很多努力，剛開始的兩個禮拜都在忙著交接，學習所有的工作、處理流程。一開始只要遇到不會的就跑去問同事問主管，幸好他們人都很好，會慢慢地指導我，大多時候我還是會自己想辦法解決，除非真的是我沒遇過的狀況，才會請他們出手幫忙。
108年4月27日,108,39,轉到總公司來實習，剛開始兩個禮拜都在忙著交接，學習新的事情，差不多的三個禮拜我就能自己處理組內的所有事，不過，真的太多突發狀況，必須要一直詢問主管、資深的同事，也在這些工作中更了解公司如何運作、之前跟現在處理的方式有何差別。這半年期間我總共換了三個主管，組織變動超快，差不多兩個多月換一個，每次好不容易熟悉主管的做事方式跟習性，就又突然要改變，有時候沒辦法適應得很快，一直變來變去，也不知道對我們這組的影響是好或不好。每個主管的想法也都很不一樣，因為是助理，所以就要常常改變做事方式，雖然工作內容都是一樣的，不過，每個主管想呈現的完全不同。自己要懂得應變，主管給的意見要參考，如果有錯誤要馬上改正，才不會造成別人的困擾，盡量都把每一件事做好。
